"NBa7we src","d4r55","fzvQIb","xRkPPb","qmhsmd","ARRgmb src","wiI7pd","RfnDt","eaLgGf","dSlJg","dSlJg 2","znYl0","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a-/ALV-UjXECr2-vq7uzLJjvdmZ5qFNz0rj33ReKT8oCYkI8MFfyhYnJDlU=w72-h72-p-rp-mo-br100","Clarista Tita","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","7 reviews · 100 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU7MS60QnleNAsVDWaYKHqZpi-TRwP-XweDzzqiQOBnPou6rcODtw=w72-h72-p-rp-mo-ba4-br100","danny ristianto","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 22 reviews · 142 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVmwC92R8TqtPdhmvAz_ytUH_o9j4ADLfQlWtNFOjSy7c0gJ9q1=w72-h72-p-rp-mo-ba6-br100","ebe wijaya","5/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 20 reviews · 392 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXP9lT2_nl_nuIhLm2_DUd1go6YD5vQuwC50L09VlTxcmekWJ47=w72-h72-p-rp-mo-br100","Lusiani Ekawati","4/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","6 reviews · 2 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVDqIrU66sF0yuko4GlRvofVthWQ6I_rMXdI1z14PbJLhot2dN2=w72-h72-p-rp-mo-br100","Nobel Kristian","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","4 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLX_yCDLV952OfeXdN-yDfzGAiiZp17HZFD5kPrfwD-26tFJw=w72-h72-p-rp-mo-ba3-br100","monica gracia","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 15 reviews · 28 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJvW3zLAMdhRZ1w2rsZ16oA1_8V74fBX6ZTzl4p1f5XYD31oA=w72-h72-p-rp-mo-ba2-br100","Rina Rahma","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 5 reviews · 9 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUqp4lWlXHsHxgkC9_jOs_MQitg9elR1noDgTtbKkVazxqRrrry=w72-h72-p-rp-mo-ba4-br100","Kang Su","4/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 42 reviews · 80 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV1syS0g4NBauRyfmyUURX4zZTkTvJpMN0SwQXAbrIwv-C-Dm0=w72-h72-p-rp-mo-br100","Osaga Driver","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUFkJeWgyFezQ6n1c9IZvOCFgJmgmoU72JM_P63bvs5oq-PmyO2=w72-h72-p-rp-mo-ba4-br100","Lukmanul Hakim","3/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 49 reviews · 94 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXagg07KbaJPbsTa_fm7z9w_-eh4G0YddH6IgMo3BBt_CZBTjr0hg=w72-h72-p-rp-mo-ba5-br100","De punK Brian","4/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 58 reviews · 283 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV-hJGD_miJerKm2R-Sv1ceTqNGhZq0l-R1EOyErHX4N9aj1JVpwg=w72-h72-p-rp-mo-br100","Lek Wahono","4/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","3 reviews · 3 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJdK3EhB1gC1WKvOdg70b--Pi0PyPIidtJPdqpsx609lyQzbw=w72-h72-p-rp-mo-br100","Yanuar Arif","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","12 reviews · 5 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocIqeoBCaQNkD-uFtjBgC_iXGr8qgsIRdT2KvnLwEjTpEGAskg=w72-h72-p-rp-mo-ba4-br100","Daniel Ari Supriyanto","3/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 32 reviews · 100 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXm9A3xt9jmBJJEe4WEqEQ-d4ynuUiVfmwj_jztm8nShBaCR3lZ=w72-h72-p-rp-mo-ba4-br100","Iwan Setyawan","4/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 120 reviews · 66 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXB0L8Yibfa0YFWh_bqaQdsZ-q7K0bRO2Ho10S1BK3oU8O152GC=w72-h72-p-rp-mo-ba3-br100","arie hartanto","4/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 24 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXHNztlNY3VclsVmmaahl756OYMa1KzEz4STi05rqGPL46n4WmZ=w72-h72-p-rp-mo-ba2-br100","annisa hapsari","3/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 11 reviews · 38 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUD4khpaQ48gEbdYgYL2kMJziyQpDobqMRWDIYGF_PNW0mIPMKq=w72-h72-p-rp-mo-br100","Bolly GAMING","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","5 reviews · 3 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVLjALUldKKy--MS2wbOfNKCv5KdI4ICZzOveI3aXAHczq6psFa=w72-h72-p-rp-mo-br100","yantoOnthell yantoOnthell","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVYdjz2ciGKAiqV-15Tc6JiK_soXruxU2tkJWHCuOA9u3JwDqI=w72-h72-p-rp-mo-ba3-br100","Astonialandscape taman","2/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 27 reviews · 10 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocK31720Dk0t4Dz9PounhPxi_cgtOazwyHxNno2rM57TVXfD_A=w72-h72-p-rp-mo-br100","Erry Pontjo","4/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","83 reviews · 95 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXGaNiaPpkKAi8PjunFusc7JRBpZWa8VTJZt4dXDMl9f4QHwJVl=w72-h72-p-rp-mo-ba4-br100","Ike Elnatan","3/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 68 reviews · 43 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVYQFL1LARihv9FXBdLoFOTaE__1JKrJ9vRK92lRb9JhRvaqd33=w72-h72-p-rp-mo-ba5-br100","Fitriawan Erich","4/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 8 reviews · 740 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLt7wGgybnVrQMFdDrfm_Iph0jhFE4syBmet7BznJy3wO-gyg=w72-h72-p-rp-mo-br100","Ayutrans Wijaya","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","2 reviews · 30 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX7oWilZmOycxEphu76-PJCA1va-hhLsShijZmTbLZBf-y9ouE=w72-h72-p-rp-mo-ba4-br100","Nurul Badriyah","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 98 reviews · 135 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVwMMO_9kpeyBDeOKMcS320SlXJ8tUtKQkDP6llS3nUKFssdQ7k=w72-h72-p-rp-mo-ba2-br100","Vincent Erlando","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 1 review · 4 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV-OzL2lULCF50MAuHqk8pua8qOOHB0lx3xXtdwrv3tm0lQarxr=w72-h72-p-rp-mo-br100","Bernadius Wahyu","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","6 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLxxoQeJhHiWx9Y_RBHqtpqApL0fNQRRmqEBv6UkBDNEEj72g=w72-h72-p-rp-mo-ba3-br100","Budiyono Tirtajaya Muwarman","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 64 reviews · 3 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVvEneoCCBhBceYfHJBlAw2jR7lLj7bvWuQgJPa288FtjuB5cfA=w72-h72-p-rp-mo-br100","Sami Asih","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUpqR-qcOLmNNXIVrA55Kb4Z0gZdgHqlXm68NHwpkazLMgxGQxd=w72-h72-p-rp-mo-ba3-br100","Suroso Sujud","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 30 reviews · 27 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXAirCJNUqB8SKP4uphoYwCmomb0iY_UT_A54qz6qZkaUUTk-yt=w72-h72-p-rp-mo-br100","Tri wibowo","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","7 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWTF_KYXXXlHSLWGxEvaQXDWQBnYp40q0QLL5D4ZQ9PhYGW_g4I=w72-h72-p-rp-mo-ba4-br100","Mario Ivan Nanlohy","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 90 reviews · 198 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU4pga6Eh0Yk011NDHGwN-U1Tx8m0Su4KEV7zfgiprp_Z3ynK4=w72-h72-p-rp-mo-ba2-br100","Yakub Azis","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 7 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUSb6r5jmZaaOyAKZ6ApCJaPd2JHpKLZ1jioq48aY9vC6J2VO5f=w72-h72-p-rp-mo-ba4-br100","ZHE SOETIKNO","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 7 reviews · 7 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLQmJagMEIF45ifCNfoAqKZLbyFyN2fbahwWfBGLotBp9N6VAk=w72-h72-p-rp-mo-br100","No Name","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","7 reviews · 2 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXMmYgwjTsbkQ_IXU8lUZLRkTMck2L_wgPcs_QUqG8wpusH_Pw=w72-h72-p-rp-mo-ba3-br100","Yoel Bastian","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 35 reviews · 89 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWu5VVYeXquG3k0MZVb_Gf2SvSXZWn_mhXLGv4HJ_WfhmH09FfW=w72-h72-p-rp-mo-ba3-br100","Afifah Nisa","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 11 reviews · 1 photo","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU1PQur3hvEONX4bVqcc4ZuuBY4M4XTtje24bBNLxvyulUiJFNY=w72-h72-p-rp-mo-br100","Adrianus Danu W","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","4 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKQ0aCAvADiLQBlpLNWlpz-aI7Tp5n-OHdch4v456aOvRBFAA=w72-h72-p-rp-mo-ba3-br100","Theresia Retno","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 34 reviews · 1 photo","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU8GrW9MzMaNJcLS6myw3A7O6-bbkGB-ny9rOWcjmk04F_vTOln=w72-h72-p-rp-mo-ba2-br100","Anjas Christiantoro","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 32 reviews · 4 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW2YvdVVXCkYi9Z1GoUKs6Y8sOhZF_p7C6r3K5sxqat6GyxAIId=w72-h72-p-rp-mo-ba4-br100","Eko Wahyu Nugroho","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 42 reviews · 176 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVXYTimlnML2XOp8qP8J8vzNANL5KcRRHq96s55d_BwLfHkfqRBGA=w72-h72-p-rp-mo-ba4-br100","indah pamungkas","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 14 reviews · 191 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUNONLcP6hF938KJr70D4U51UvmS4rOvPubhiRBNCtz_2vCrShX=w72-h72-p-rp-mo-ba2-br100","Yuukavireka Ventionea","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 10 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjW-67p6lvFiU4QuCwTFDXR8KwJVQ9TGRvhIUjD_JiIt2T5ZGrd4=w72-h72-p-rp-mo-ba2-br100","Rudik Hariyono","1/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 7 reviews · 2 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJinbMcANVjIE34D-1U-G3zTEIuYzsGxA_d5mGPsZ3I9Vj7QA=w72-h72-p-rp-mo-br100","Yuli Wibowo","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","4 reviews · 6 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXwUPti7XvjBT2g5JnIE3-ZvOlzjWDJtz9o3F3kMlq1W-HcYCpXNQ=w72-h72-p-rp-mo-ba2-br100","Michael Sheva","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 6 reviews · 6 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVxWbxRAtK4CtKxHsp4VUGI-TNrpJfP1CgBWRQ4wps7C5WaUmYlog=w72-h72-p-rp-mo-ba6-br100","Sukirno Conan Kai","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 314 reviews · 2,398 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUM_rYU8hiKGJPKwFjtr1Mma_TpKbZZfBcnek6K4DRqYOmbuak=w72-h72-p-rp-mo-ba3-br100","Fendy Kurniawan","3/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 47 reviews · 30 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocL-9fs2k_CNsEYetbtBY0C9N26PSgxSmsrZyN4CNhWTfyuLJQI=w72-h72-p-rp-mo-ba4-br100","Maria Zen","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 16 reviews · 52 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUFg95zoyJe_SUNgR8UeJXxZ_-qw80rwiozTvlVkcrJd-NAUpaWYw=w72-h72-p-rp-mo-ba5-br100","Prasetyo Adi","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 209 reviews · 431 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXvX0EonG6h6vdKDgL2X4fdvmJNdlIJF3fv2D1Gudh3W61OAJCSGg=w72-h72-p-rp-mo-br100","Muhlas AshaUpa","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","6 reviews · 2 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXcASUDkmUn_5S0-MmAKMwJ0ZkLAXSEDmzGsX5jRdv4WMsUNCo-=w72-h72-p-rp-mo-ba3-br100","wahyu butomo","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Comfortable","Local Guide · 53 reviews · 28 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWuOtjAhccr_eGvQUevVskySXbyxA3-9N2RIQrr0kOl7unxLa0=w72-h72-p-rp-mo-ba3-br100","theresia esther","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 1 review · 25 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKXBZLtWzYjASGUdM6a-t5PDZs3YN6Mn4cEDVp4oOO05zGIiA=w72-h72-p-rp-mo-ba3-br100","Albert Satriani","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 29 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLCDDaHNOjXLV5uA9eYdi2S8LbE9v79744_o0Jh33JpCBZzYQ=w72-h72-p-rp-mo-br100","Gabriel Reva","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","4 reviews · 3 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocJ5aPlEjAIminbApayx3ZWRhTI9qKchI8DXxG2YQdJufqZDS4Y=w72-h72-p-rp-mo-ba2-br100","Agatha Fransisca","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 30 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX_ebMQJWuF4JuP-El9HftTXrtZwjhIxdiIt2o_wNvlf3svoDI=w72-h72-p-rp-mo-br100","Tripurnama Hawini","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLQJY7-yZi2in7YxpcDwxzSPCcrq6wHfrgENvcZ2S2FdnGi3g=w72-h72-p-rp-mo-br100","Lucy Taulu","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","1 photo","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjU-minDUu5WZKd6ps1HIZt4sWhss-YyTH_l4UdyZplCj--E9q0=w72-h72-p-rp-mo-br100","cece keke","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","1 review · 21 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjX5dsx7IaUVWIRJQCnHA7k39IAzsWtUeIo9EMuTca5smc-tzi8_=w72-h72-p-rp-mo-ba3-br100","Ergiaprista Narwastu","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 5 reviews · 1 photo","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKANYQhLfgnG0FWSBkawscb4tZkmundlJ9U8rPjrjkfClpSAw=w72-h72-p-rp-mo-br100","Ivory Dinar","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXz5y7PzoN4SBA1kS7KMqWsc4PfQEgKUA02V5uCvWzMhAo6QXw=w72-h72-p-rp-mo-ba4-br100","Rafli Aldi Pratama","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 48 reviews · 188 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKOnZWUz8eb6rHsbURtJ3jcF6DOnHop4IhtR3Bf9gktem6FRQ=w72-h72-p-rp-mo-br100","D 45","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","3 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWfXXa9fOKLKEqpYQzcxy1nbWDnUfkToLEnQ0EAb5a6moy2-kuh=w72-h72-p-rp-mo-ba3-br100","Agus Yono","3/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 14 reviews · 98 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUWne-T0UAyClUjAlq3wGDlsK3LPDhTIfka5SxWinFzx8kcikZS=w72-h72-p-rp-mo-ba5-br100","ayah devy","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Yes","Local Guide · 29 reviews · 726 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXD8EP5b99BI6l4Rli2jxwJT-JBuGrS8D-oVCAx-qO5SW4bDYID=w72-h72-p-rp-mo-ba2-br100","astro","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 4 reviews · 7 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKoJbXrbkZwBNeVyo-TPTG4l5KtpEEtpn6r7b5FFaQEnAJUYw=w72-h72-p-rp-mo-ba6-br100","Ir Setiyawan","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Reasonable","Local Guide · 980 reviews · 690 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJWXazVxLa2E1VFPnIwATBt0XPytTC3LX5ziutP10nrJSz3Yw=w72-h72-p-rp-mo-br100","Drajat Suhartaka","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVbQzrBuLyymi0Wa48mALpToSpRtxWexm_V6rWFNtoCfGu37rfk=w72-h72-p-rp-mo-br100","Lucky Prabowo","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","9 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVTC4XuA0LrZJnDCvcPYZkqLFsjPva05v_Pna6hE8vb-xIMVgd5=w72-h72-p-rp-mo-ba4-br100","Andrea Pinkan","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 2 reviews · 562 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVAtbvzHofZ3_EIjgRmb1K83BHScHgPZj8tsv6-XUMMCcvycepKHQ=w72-h72-p-rp-mo-ba2-br100","Yudhi Onny","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 13 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXGt09Y8QldbBtRAMFSVyGjM9bz7k70RugrafXWCE_C2KKR5K5brg=w72-h72-p-rp-mo-ba3-br100","Mtthw","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 49 reviews · 5 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWjZysrC6ca0BR_mye0985PINJdQszX7OAVFxAmsrFC1w380NUKZA=w72-h72-p-rp-mo-ba3-br100","jan prince","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 2 reviews · 4 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWpiLmdg78D-_j3VNpnkILaZiXTzaha0PX24bbBgbhseEcIxfC_yQ=w72-h72-p-rp-mo-br100","Sam Christov","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","2 reviews","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXn_VaQKBMg8fpVge1pNQPXOhZYSmSrNkTOB0q52ulH44YDoXAWGg=w72-h72-p-rp-mo-ba3-br100","Cho Hans","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 12 reviews · 31 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXc3DyNEzu0IA6tNfv2WaQgrf7u10lbzWr9-ux9WQuFnUqa8rc=w72-h72-p-rp-mo-ba3-br100","Veronica Arini","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 51 reviews · 1 photo","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVj7_BuZOk7MCynNog-yNH-ngIx9WueSETL21GicJwDZ2o8vRQk=w72-h72-p-rp-mo-br100","Danar Adhi","2/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","3 reviews · 1 photo","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWVr87KoGoV0xcXbaV0Mf4YHn6bvyH2klC_hJ2C60dgy2aNJ9RE=w72-h72-p-rp-mo-ba3-br100","Krishardio Prakosa","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 17 reviews · 35 photos","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocL3hm65QICVdYnbqK5AkHtXP65hdHlx_j-PKP8pwe3qIFLH4Q=w72-h72-p-rp-mo-br100","Saut Pasaribu","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVOLB1WMjWizQq-SdJ6LFUaw67jBC4S3lrSRK8aYjoM-99lqmU=w72-h72-p-rp-mo-ba4-br100","Sdr SUDARSONO","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","","Local Guide · 40 reviews · 128 photos","","","","","","","",""
