Source,Name,Status,Date,Review,Place,cleaned_review,cleaned_review_indo,token,joined_token,label
https://lh3.googleusercontent.com/a-/ALV-UjU-1jblK1MyiwO8G1U_jBnYd59-73r28RZfwa6IrFB54D0o81Lf=w72-h72-p-rp-mo-ba4-br100,Ibrahim Haidar Hania bin Nuryahman Wahyu Irawan,Google,6 years ago on,"Comfortable, friendly, clean accommodation. Close to public facilities. Adequate, affordable.",Wisma Tamu UKSW,comfortable friendly clean accommodation close to public facilities adequate affordable,Akomodasi bersih yang nyaman ramah dekat dengan fasilitas publik yang cukup terjangkau,"['akomodasi', 'bersih', '', 'nyaman', 'ramah', 'dekat', '', 'fasilitas', 'publik', '', 'cukup', 'jangkau']",akomodasi bersih  nyaman ramah dekat  fasilitas publik  cukup jangkau,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVnn_VRAb6lLW86-IDVoG-eUUojqJd6taarn5a3-mMRl_SViySMrw=w72-h72-p-rp-mo-ba2-br100,cakap IBe,Google,7 years ago on,"Cheap
Friendly
Clean â¦",Wisma Tamu UKSW,cheap friendly clean,Bersih ramah murah,"['bersih', 'ramah', 'murah']",bersih ramah murah,Positive
https://lh3.googleusercontent.com/a/ACg8ocL8hVgbzhLoQnR4FO33BLvfkHeSlSYHF9qMUkHWSYAX2Efp5Q=w72-h72-p-rp-mo-ba3-br100,Mitha Najwa,Google,7 years ago on,"The guesthouse is clean, small but complete. There is breakfast, hot water. And cheap.",Wisma Tamu UKSW,the guesthouse is clean small but complete there is breakfast hot water and cheap,Guesthouse bersih kecil tapi lengkap ada sarapan panas dan murah,"['guesthouse', 'bersih', 'kecil', '', 'lengkap', '', 'sarap', 'panas', '', 'murah']",guesthouse bersih kecil  lengkap  sarap panas  murah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUYaQGpMjyK-oEqE_jOEiE5ktTkC7I8ZTrZFZryVrlNKrt8K7AX=w72-h72-p-rp-mo-ba4-br100,Dwi Hartanti,Google,6 years ago on,"The price is quite cheap, if you go to Salatiga you can just stay here ð â¦",Wisma Tamu UKSW,the price is quite cheap if you go to salatiga you can just stay here,Harganya cukup murah jika Anda pergi ke Salatiga Anda bisa tinggal di sini,"['harga', 'cukup', 'murah', '', 'anda', 'pergi', '', 'salatiga', 'anda', '', 'tinggal', '', 'sini']",harga cukup murah  anda pergi  salatiga anda  tinggal  sini,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVdSAERyapBfi7tRofkdTy1wg0lVxAI_n-jI1UVvsKxk931Pss=w72-h72-p-rp-mo-ba6-br100,arif âvan urewaâ firmansah,Google,8 years ago on,"It's quite comfortable, only the building itself is quite old.",Wisma Tamu UKSW,its quite comfortable only the building itself is quite old,Cukup nyaman hanya bangunan itu sendiri sudah cukup tua,"['cukup', 'nyaman', '', 'bangun', '', 'sendiri', '', 'cukup', 'tua']",cukup nyaman  bangun  sendiri  cukup tua,Negative
https://lh3.googleusercontent.com/a-/ALV-UjWGY0VAxuRZySNhzpnPRdJV37aCV3diaeIVO7SUJBMVZAPTrxwNmw=w72-h72-p-rp-mo-ba5-br100,Eirine Megawati Saap,Google,7 years ago on,"A place that is easy to access, not expensive, the atmosphere is calm and comfortable.",Wisma Tamu UKSW,a place that is easy to access not expensive the atmosphere is calm and comfortable,Tempat yang mudah diakses tidak mahal suasana tenang dan nyaman,"['tempat', '', 'mudah', 'akses', '', 'mahal', 'suasana', 'tenang', '', 'nyaman']",tempat  mudah akses  mahal suasana tenang  nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUehzBGm1bSxUB4DfiVuXdTVhAFwgI5-9z6I_zsWJFQOKGIFECl=w72-h72-p-rp-mo-ba3-br100,Wicak Dika,Google,6 years ago on,24 hours... can relax. .... black coffee in a cold city,Wisma Tamu UKSW,hours can relax black coffee in a cold city,Jam dapat menenangkan kopi hitam di kota yang dingin,"['jam', '', 'tenang', 'kopi', 'hitam', '', 'kota', '', 'dingin']",jam  tenang kopi hitam  kota  dingin,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWpNrOOuy_syuuRFYze7AxwWmwdC5-UGCOBHn0cK9uUTfHBdCqp=w72-h72-p-rp-mo-ba4-br100,Mafridho Bagus Yusuf,Google,7 years ago on,The building is old and dusty. The bathroom is not very clean.,Wisma Tamu UKSW,the building is old and dusty the bathroom is not very clean,"Bangunannya tua dan berdebu, kamar mandi tidak terlalu bersih","['bangun', 'tua', '', 'debu', 'kamar', 'mandi', '', 'terlalu', 'bersih']",bangun tua  debu kamar mandi  terlalu bersih,Negative
https://lh3.googleusercontent.com/a-/ALV-UjVWweTSoPeUzejqyD9AQXHMPkuEI2XqPSFR99T4FSXiBTrsnu6p=w72-h72-p-rp-mo-ba3-br100,Dewi Cute,Google,6 years ago on,"The sink is broken, the toilet often jams, the food is not good... bad experience",Wisma Tamu UKSW,the sink is broken the toilet often jams the food is not good bad experience,"Wastafelnya rusak, toilet sering kali macet makanannya bukan pengalaman buruk yang baik","['wastafel', 'rusak', 'toilet', 'sering', 'kali', 'macet', 'makan', 'bukan', 'alam', 'buruk', '', 'baik']",wastafel rusak toilet sering kali macet makan bukan alam buruk  baik,Negative
https://lh3.googleusercontent.com/a-/ALV-UjVvR3kmjY66b14obvCt9OBSgDeyF0pqH9zA8n0vqrczEfYRND1J=w72-h72-p-rp-mo-ba6-br100,Budi Wijayarto,Google,7 years ago on,"Suitable for backpackers, clean, comfortable place, central location of Salatiga city.",Wisma Tamu UKSW,suitable for backpackers clean comfortable place central location of salatiga city,Cocok untuk backpacker yang bersih tempat nyaman lokasi pusat kota salatiga,"['cocok', '', 'backpacker', '', 'bersih', 'tempat', 'nyaman', 'lokasi', 'pusat', 'kota', 'salatiga']",cocok  backpacker  bersih tempat nyaman lokasi pusat kota salatiga,Positive
https://lh3.googleusercontent.com/a/ACg8ocL1Vky4cc-p_CFEAPZkyyVgeHismfzgBE1Hl5nLijbJTGqdRw=w72-h72-p-rp-mo-br100,yuni wahyuni,Google,6 years ago on,"Nice, clean, spacious place, good service, comfortable for resting",Wisma Tamu UKSW,nice clean spacious place good service comfortable for resting,"Tempat luas yang bersih dan bagus, layanan yang bagus untuk istirahat","['tempat', 'luas', '', 'bersih', '', 'bagus', 'layan', '', 'bagus', '', 'istirahat']",tempat luas  bersih  bagus layan  bagus  istirahat,Positive
https://lh3.googleusercontent.com/a/ACg8ocJqC5ujFdty9vC3mv0qRY5BXf7bPmGrJl_L6pP254fiEaDl5w=w72-h72-p-rp-mo-br100,leny pattiata,Google,7 years ago on,"Strategic location, adequate room facilities, suitable for groups, good service!",Wisma Tamu UKSW,strategic location adequate room facilities suitable for groups good service,Lokasi Strategis Fasilitas Kamar yang Memadai Cocok untuk Kelompok Layanan yang Baik,"['lokasi', 'strategis', 'fasilitas', 'kamar', '', 'pada', 'cocok', '', 'kelompok', 'layan', '', 'baik']",lokasi strategis fasilitas kamar  pada cocok  kelompok layan  baik,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU1lD0V51EBTLJjF7Ng-atJdo38nEUwwaQgVPpa0RO0pYFIQKir1w=w72-h72-p-rp-mo-ba5-br100,Bang Chino,Google,4 years ago on,"If you have pecel pincuk breakfast in front of the guesthouse in the morning, it really feels good...",Wisma Tamu UKSW,if you have pecel pincuk breakfast in front of the guesthouse in the morning it really feels good,Jika Anda memiliki sarapan Pecel Pincuk di depan wisma di pagi hari rasanya enak,"['jika', 'anda', 'milik', 'sarap', 'pecel', 'pincuk', '', 'depan', 'wisma', '', 'pagi', 'hari', 'rasa', 'enak']",jika anda milik sarap pecel pincuk  depan wisma  pagi hari rasa enak,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUeGfLBtdtwMfJINdQIvuqaJQ-2TZpHnSZ5x7xq1a9KQPwwxukoHg=w72-h72-p-rp-mo-ba5-br100,W. Erlangga,Google,5 years ago on,Bathroom 201 the water drain is not running smoothly... ððð â¦,Wisma Tamu UKSW,bathroom the water drain is not running smoothly,kamar mandi air mengalir tidak berjalan dengan lancar,"['kamar', 'mandi', 'air', 'alir', '', 'jalan', '', 'lancar']",kamar mandi air alir  jalan  lancar,Positive
https://lh3.googleusercontent.com/a/ACg8ocJssup01AvqnjKZI8LSkyQPyIQ1htmt-9KrJnO7i2RVUjIItA=w72-h72-p-rp-mo-ba4-br100,J Pranawa,Google,7 years ago on,"A comfortable place to rest, the location is easy to reach",Wisma Tamu UKSW,a comfortable place to rest the location is easy to reach,Tempat yang nyaman untuk mengistirahatkan lokasi mudah dijangkau,"['tempat', '', 'nyaman', '', 'istirahat', 'lokasi', 'mudah', 'jangkau']",tempat  nyaman  istirahat lokasi mudah jangkau,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVcMqUPBGBC5wwnQsMbu-0FB2EHcRE3W5dQI5xnuUyGqwEZsxuL_A=w72-h72-p-rp-mo-ba5-br100,Adjie HW,Google,5 months ago on,Comfortable,Wisma Tamu UKSW,comfortable,nyaman,['nyaman'],nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXP3TBS0JKN4xJhCicP-zNIJ6e-KNC5JvFphYIdXSTNzq70Fcl-=w72-h72-p-rp-mo-ba5-br100,Tandy Lany,Google,6 years ago on,Cheapest price accommodation with sufficient facilities,Wisma Tamu UKSW,cheapest price accommodation with sufficient facilities,akomodasi harga termurah dengan fasilitas yang cukup,"['akomodasi', 'harga', 'murah', '', 'fasilitas', '', 'cukup']",akomodasi harga murah  fasilitas  cukup,Positive
https://lh3.googleusercontent.com/a-/ALV-UjX8GWgS4l8wcW40o6tBat3L_Fzp8tmf2acd1-E0EKE2FMDvCl-h=w72-h72-p-rp-mo-ba4-br100,Ys S,Google,4 years ago on,Please repair the bathroom before renting it out.,Wisma Tamu UKSW,please repair the bathroom before renting it out,Harap perbaiki kamar mandi sebelum menyewakannya,"['harap', 'baik', 'kamar', 'mandi', '', 'sewa']",harap baik kamar mandi  sewa,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjVfKLNSnkdYQwaCFQCfeJTJ-HbQmm3m6X2kscHTZbS8aK02lMA=w72-h72-p-rp-mo-br100,saodah yoko,Google,6 years ago on,"Receptiner and staff are friendly, please service the TV antenna so the picture is good, thank you",Wisma Tamu UKSW,receptiner and staff are friendly please service the tv antenna so the picture is good thank you,wisatawan dan staf ramah tolong layanan antena TV jadi fotonya bagus terima kasih,"['wisatawan', '', 'staf', 'ramah', '', 'layan', 'antena', 'tv', 'jadi', 'foto', 'bagus', 'terima', 'kasih']",wisatawan  staf ramah  layan antena tv jadi foto bagus terima kasih,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU397RQ77SIIruw2kqrxXLO3q4RWTUmx0_6Egq4LCUVphyO-Blp=w72-h72-p-rp-mo-ba3-br100,Fatmoocow,Google,7 years ago on,"The facilities provided are standard, but the service from the operator is quite good.",Wisma Tamu UKSW,the facilities provided are standard but the service from the operator is quite good,Fasilitas yang disediakan adalah standar tetapi layanan dari operator cukup bagus,"['fasilitas', '', 'sedia', '', 'standar', '', 'layan', '', 'operator', 'cukup', 'bagus']",fasilitas  sedia  standar  layan  operator cukup bagus,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXuS59kqXngk8I7JclP0CqCIQg_yuQ-3-H7abmXO0zmEZgyK1A=w72-h72-p-rp-mo-ba2-br100,Nofian N.A,Google,5 years ago on,"I want to ask the price for the double bed, please? to finish out of town",Wisma Tamu UKSW,i want to ask the price for the double bed please to finish out of town,"Saya ingin menanyakan harga untuk tempat tidur ganda, silakan finis di luar kota","['saya', '', 'tanya', 'harga', '', 'tempat', 'tidur', 'ganda', 'sila', 'finis', '', 'luar', 'kota']",saya  tanya harga  tempat tidur ganda sila finis  luar kota,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjWcfQbFDNOOMIDnkX13j_53qTnnsHtPDwSj4RaAjOLQ62Kguzsc=w72-h72-p-rp-mo-ba4-br100,dede harmanto,Google,6 years ago on,"For families on long trips, comfortable and quite clean",Wisma Tamu UKSW,for families on long trips comfortable and quite clean,untuk keluarga dalam perjalanan panjang yang nyaman dan cukup bersih,"['', 'keluarga', '', 'jalan', 'panjang', '', 'nyaman', '', 'cukup', 'bersih']", keluarga  jalan panjang  nyaman  cukup bersih,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVy-BmCfyBtskKV498z4uDxjDVl4Ldm6R4io3rlX4cZgNu5kWcJRg=w72-h72-p-rp-mo-ba4-br100,Thio Donald Sugiarto,Google,7 years ago on,Only the fried rice is delicious. Others are uncomfortable.,Wisma Tamu UKSW,only the fried rice is delicious others are uncomfortable,Hanya nasi goreng yang lezat yang tidak nyaman,"['hanya', 'nasi', 'goreng', '', 'lezat', '', '', 'nyaman']",hanya nasi goreng  lezat   nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWNRxeEzXPeiQZwZwBQWfBczXg2sSNAPlIgtW_RBZdnZwy6QZMc=w72-h72-p-rp-mo-ba4-br100,Hariyanto,Google,7 years ago on,It is quite comfortable and the service is good for visitors.,Wisma Tamu UKSW,it is quite comfortable and the service is good for visitors,Cukup nyaman dan layanannya bagus untuk pengunjung,"['cukup', 'nyaman', '', 'layan', 'bagus', '', 'unjung']",cukup nyaman  layan bagus  unjung,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUdqlWKskaCr7MiCTtUtruqNAS3yqNb0OPgxJNzwqgf3nBGG7In=w72-h72-p-rp-mo-ba3-br100,Ajisaka,Google,5 years ago on,"Not bad...
Limited places
Service OK",Wisma Tamu UKSW,not bad limited places service ok,Layanan tempat terbatas tidak buruk ok,"['layan', 'tempat', 'batas', '', 'buruk', '']",layan tempat batas  buruk ,Negative
https://lh3.googleusercontent.com/a-/ALV-UjXXP-bilK4l7e6KJM53SPDR5E2WF4ahw9a7TZLT4FVH1j7tO_Ob=w72-h72-p-rp-mo-ba4-br100,"Iwan Kurniawan, Leonardus",Google,5 years ago on,"Clean, comfortable, quiet, relatively cheap prices, location in the city center",Wisma Tamu UKSW,clean comfortable quiet relatively cheap prices location in the city center,Bersih nyaman dengan harga yang relatif murah. Lokasi harga di pusat kota,"['bersih', 'nyaman', '', 'harga', '', 'relatif', 'murah', 'lokasi', 'harga', '', 'pusat', 'kota']",bersih nyaman  harga  relatif murah lokasi harga  pusat kota,Positive
https://lh3.googleusercontent.com/a/ACg8ocIfmuwwinPIcOYsLibmJlPumxDk63M-cG3yV6lAXHpFyJKtGA=w72-h72-p-rp-mo-br100,Donna Nainggolan,Google,6 years ago on,"Strategic location, comfortable rooms and good service...",Wisma Tamu UKSW,strategic location comfortable rooms and good service,Lokasi Strategis Kamar yang nyaman dan pelayanan yang baik,"['lokasi', 'strategis', 'kamar', '', 'nyaman', '', 'layan', '', 'baik']",lokasi strategis kamar  nyaman  layan  baik,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU9_FPMd7Cg43AFlZtVSU1-kkkcU1w4KI5Tljn59LsL1oW6rXwn=w72-h72-p-rp-mo-br100,Chinot 07,Google,6 years ago on,The place is comfortable and the facilities are also satisfying,Wisma Tamu UKSW,the place is comfortable and the facilities are also satisfying,Tempatnya nyaman dan fasilitasnya juga memuaskan,"['tempat', 'nyaman', '', 'fasilitas', '', 'muas']",tempat nyaman  fasilitas  muas,Positive
https://lh3.googleusercontent.com/a/ACg8ocKJDcgdX1WLGP4AyIj9WRjBH41067_VumsAdVk4Y458DtGEGQ=w72-h72-p-rp-mo-br100,Elsa Oktanti,Google,3 years ago on,"Want to stay overnight, but feel like you're at home?
Just a guest house",Wisma Tamu UKSW,want to stay overnight but feel like youre at home just a guest house,ingin menginap tetapi merasa seperti Anda di rumah hanya sebuah wisma,"['', 'inap', '', 'rasa', '', 'anda', '', 'rumah', '', 'buah', 'wisma']", inap  rasa  anda  rumah  buah wisma,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjVsHwih2tFoA0Vr_axNWdRicODMsaZ9P5isbQ5_9k0z73Vtfwxd=w72-h72-p-rp-mo-ba5-br100,yoik jaya,Google,7 years ago on,"Yo, fun. Near affordable food stalls",Wisma Tamu UKSW,yo fun near affordable food stalls,yo menyenangkan di dekat kios makanan terjangkau,"['senang', '', 'dekat', 'kios', 'makan', 'jangkau']",senang  dekat kios makan jangkau,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUncmPpJMbPKXBVBPSyYMVPAelurQL0-uikhqokW2aBXFZh8I8=w72-h72-p-rp-mo-ba4-br100,RZ Nu,Google,2 years ago on,"Satisfied, good service...greetings from Lampung",Wisma Tamu UKSW,satisfied good servicegreetings from lampung,Great Greatings yang baik dari Lampung,"['great', 'greatings', '', 'baik', '', 'lampung']",great greatings  baik  lampung,Neutral
https://lh3.googleusercontent.com/a/ACg8ocKroaCgXqckD1F9AxgCRv02n8cqR_-YpM99pb5tX_IAYO2CWw=w72-h72-p-rp-mo-ba4-br100,argyl jean,Google,5 years ago on,"Clean, comfortable. Unfortunately the AC is a bit noisy.",Wisma Tamu UKSW,clean comfortable unfortunately the ac is a bit noisy,"Bersih, sayangnya AC agak bising","['bersih', 'sayang', 'ac', '', 'bising']",bersih sayang ac  bising,Negative
https://lh3.googleusercontent.com/a-/ALV-UjUPWLJnTo0DXN3H9gfKAbWZ40Yfg9SoOO5V4RbWxuLavQmXXVzn=w72-h72-p-rp-mo-ba4-br100,Taksuni bali,Google,6 years ago on,"Comfortable and in the middle of the city, near the Pancasila Square",Wisma Tamu UKSW,comfortable and in the middle of the city near the pancasila square,Nyaman dan di tengah kota dekat Lapangan Pancasila,"['nyaman', '', '', 'tengah', 'kota', 'dekat', 'lapang', 'pancasila']",nyaman   tengah kota dekat lapang pancasila,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVIZhULE7tXF9H1Nxy1Lpd3qBZMiNg_bXGxMkLTdMsdo_5hySVS=w72-h72-p-rp-mo-ba4-br100,Joshua Hermawan,Google,4 years ago on,Cheap rehearsal tours...good for the city of Solotigo...âº,Wisma Tamu UKSW,cheap rehearsal toursgood for the city of solotigo,Toursgood Latihan Murah Untuk Kota Solotigo,"['toursgood', 'latih', 'murah', 'untuk', 'kota', 'solotigo']",toursgood latih murah untuk kota solotigo,Positive
https://lh3.googleusercontent.com/a-/ALV-UjU7yS3Af30hr0O_kNDGPFyoS0VCsOmrr_xGqS9VG3qTk-R8WGqC=w72-h72-p-rp-mo-br100,satu wahyu,Google,3 years ago on,"It feels like a Dutch house, really classic",Wisma Tamu UKSW,it feels like a dutch house really classic,Rasanya seperti rumah Belanda yang sangat klasik,"['rasa', '', 'rumah', 'belanda', '', 'sangat', 'klasik']",rasa  rumah belanda  sangat klasik,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVR9JRAqfFBpS8CgZt1DbXW9-nUDxOqhfvAyhvhm1JVmk-DbEU=w72-h72-p-rp-mo-br100,Wahyu Eko Hermawan,Google,7 years ago on,"Temporary stopover place if in Salatiga
The place is clean and comfortable",Wisma Tamu UKSW,temporary stopover place if in salatiga the place is clean and comfortable,tempat persinggahan sementara jika di Salatiga tempat ini bersih dan nyaman,"['tempat', 'singgah', '', '', '', 'salatiga', 'tempat', '', 'bersih', '', 'nyaman']",tempat singgah    salatiga tempat  bersih  nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUiA0MbcAOKLvfgXFnNFLCistMus3XL1GITdf_Mu38sQJ8dKWbZ=w72-h72-p-rp-mo-br100,Tafsirudin imah andriyani,Google,5 years ago on,It's really comfortable to stay even if it's just one night,Wisma Tamu UKSW,its really comfortable to stay even if its just one night,sangat nyaman untuk tinggal bahkan jika itu hanya satu malam,"['sangat', 'nyaman', '', 'tinggal', 'bahkan', '', '', '', 'satu', 'malam']",sangat nyaman  tinggal bahkan    satu malam,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWo435vexxaPztFche6IUJ-FXI83D5-kHyQ5e1QgX2GgVvj-bZ0=w72-h72-p-rp-mo-ba3-br100,imam Koedoes arya ik,Google,6 years ago on,"The guesthouse is quite comfortable to stay in, the CS is friendly.",Wisma Tamu UKSW,the guesthouse is quite comfortable to stay in the cs is friendly,Guesthouse cukup nyaman untuk tinggal di CS ramah,"['guesthouse', 'cukup', 'nyaman', '', 'tinggal', '', 'cs', 'ramah']",guesthouse cukup nyaman  tinggal  cs ramah,Positive
https://lh3.googleusercontent.com/a/ACg8ocIxOS70hrnDtNlB1VC8RpftTxI62XyCpzfwQczTPDBNnlGMhw=w72-h72-p-rp-mo-br100,novi ani,Google,7 years ago on,the room is clean and you can break fast again,Wisma Tamu UKSW,the room is clean and you can break fast again,Kamar bersih dan Anda bisa berbuka puasa lagi,"['kamar', 'bersih', '', 'anda', '', 'buka', 'puasa', '']",kamar bersih  anda  buka puasa ,Negative
https://lh3.googleusercontent.com/a-/ALV-UjU4z2VCQeWXbW19Mir-M9DvPyJ-mICG9dnm_qZlMSHdaztCECUc=w72-h72-p-rp-mo-ba2-br100,Unggul Nugroho,Google,8 years ago on,According to the price... but quite recommended,Wisma Tamu UKSW,according to the price but quite recommended,Menurut harganya tetapi cukup disarankan,"['turut', 'harga', '', 'cukup', 'saran']",turut harga  cukup saran,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWyVWEnJpxVoDR8m2n8UP2xGyL9yOOra1mD_xREEyw6cQCjSheGhQ=w72-h72-p-rp-mo-ba2-br100,wahyu eko hermawan,Google,7 years ago on,Cheap and clean motel,Wisma Tamu UKSW,cheap and clean motel,Motel yang murah dan bersih,"['motel', '', 'murah', '', 'bersih']",motel  murah  bersih,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUf0C6hCS3-08ScNbEVRmyP3qtdvPNmOyjmUmpMJLBsvphpA8x5=w72-h72-p-rp-mo-ba6-br100,Kukuh Pambuka Putra,Google,7 years ago on,Suitable for transit if there are guests / family,Wisma Tamu UKSW,suitable for transit if there are guests family,Cocok untuk transit jika ada keluarga tamu,"['cocok', '', 'transit', '', '', 'keluarga', 'tamu']",cocok  transit   keluarga tamu,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXjYbP7vt2ivm-Z_lZ9db8Z2bLOykpqVotdYlgrTSGD88n2wdc=w72-h72-p-rp-mo-ba3-br100,Danny Che,Google,4 years ago on,Transit and rest place if you go to Salatiga. Comfortable and quiet...,Wisma Tamu UKSW,transit and rest place if you go to salatiga comfortable and quiet,transit dan tempat istirahat jika Anda pergi ke salatiga nyaman dan tenang,"['transit', '', 'tempat', 'istirahat', '', 'anda', 'pergi', '', 'salatiga', 'nyaman', '', 'tenang']",transit  tempat istirahat  anda pergi  salatiga nyaman  tenang,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXgaBV9m14pBODmIKzNyODZlkbATD-Yz15_1kCrtJ7bFdAZKNIQUA=w72-h72-p-rp-mo-ba2-br100,L.Y.l.REINHARD PELLETIMU,Google,7 years ago on,Nice and clean place even though the building is old.,Wisma Tamu UKSW,nice and clean place even though the building is old,tempat yang bagus dan bersih meskipun bangunannya sudah tua,"['tempat', '', 'bagus', '', 'bersih', 'meski', 'bangun', '', 'tua']",tempat  bagus  bersih meski bangun  tua,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXCTM8s2iLcfnzFtqMn1429jzU8a1xOOEwJMdVI-tb_2RJ9eFuD=w72-h72-p-rp-mo-ba2-br100,Anita Resalin,Google,6 years ago on,"Clean, cheap, hot water, breakfast.. Passsss",Wisma Tamu UKSW,clean cheap hot water breakfast passsss,Bersihkan sarapan air panas murah passssss,"['sih', 'sarap', 'air', 'panas', 'murah', 'passssss']",sih sarap air panas murah passssss,Positive
https://lh3.googleusercontent.com/a-/ALV-UjV3laX0VOSMAkbYcz0jL1rNyvCt2sMvixZmuNcJRR5rg-t6KgY=w72-h72-p-rp-mo-br100,Qurratu Aini,Google,7 years ago on,Comfortable enough for an economical stopover,Wisma Tamu UKSW,comfortable enough for an economical stopover,Cukup nyaman untuk persinggahan yang ekonomis,"['cukup', 'nyaman', '', 'singgah', '', 'ekonomis']",cukup nyaman  singgah  ekonomis,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXvPp18dXBGvv3Js5qt00g9YsGu3kwRkhn3AjjbJ1qI-8kHNVH9=w72-h72-p-rp-mo-ba5-br100,Bangkit,Google,7 years ago on,"the place is comfortable, in the middle of the city, easy to reach",Wisma Tamu UKSW,the place is comfortable in the middle of the city easy to reach,Tempat ini nyaman di tengah kota yang mudah dijangkau,"['tempat', '', 'nyaman', '', 'tengah', 'kota', '', 'mudah', 'jangkau']",tempat  nyaman  tengah kota  mudah jangkau,Positive
https://lh3.googleusercontent.com/a/ACg8ocLPrF-86xocdBNdu-WVWiTWfSFXsOYh9fi3PvgYk0G74Naasw=w72-h72-p-rp-mo-ba4-br100,Byu Tipot,Google,5 years ago on,"Comfortable, quiet place and good service",Wisma Tamu UKSW,comfortable quiet place and good service,Tempat tenang yang nyaman dan pelayanan yang baik,"['tempat', 'tenang', '', 'nyaman', '', 'layan', '', 'baik']",tempat tenang  nyaman  layan  baik,Positive
https://lh3.googleusercontent.com/a-/ALV-UjW7OM_ezB2fS9JuSYBCLTBg0evoYA3M4j18XEUkhz8kampI4ZgU=w72-h72-p-rp-mo-ba2-br100,Muhammad Edi,Google,a year ago on,Remon joz,Wisma Tamu UKSW,remon joz,Remon Joz,"['remon', 'joz']",remon joz,Neutral
https://lh3.googleusercontent.com/a/ACg8ocJV4Twc3MfRih7NUdcXwE3qK77wYWu6Uzrgmd00kzyYv_L-6A=w72-h72-p-rp-mo-br100,LESTARI TARI,Google,5 years ago on,"Clean, comfortable place, far from noise",Wisma Tamu UKSW,clean comfortable place far from noise,Bersih Tempat Nyaman Jauh Dari Kebisingan,"['bersih', 'tempat', 'nyaman', 'jauh', 'dari', 'bising']",bersih tempat nyaman jauh dari bising,Negative
https://lh3.googleusercontent.com/a/ACg8ocIx6-sRLzOoOH2sLWAhc35F6kRAw7kUU4HQTH8I9fK1H7wYQp9n=w72-h72-p-rp-mo-ba4-br100,wachidatunnurulch,Google,7 years ago on,Quite comfortable even though it's cheap,Wisma Tamu UKSW,quite comfortable even though its cheap,cukup nyaman meskipun murah,"['cukup', 'nyaman', 'meski', 'murah']",cukup nyaman meski murah,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWMNVJxs-REkVGSpOEHqTr_VSVH6-UIJmEWMljSndFr2Y-VNDs=w72-h72-p-rp-mo-ba4-br100,Syailendra Laksana,Google,8 years ago on,Nice n friendly people,Wisma Tamu UKSW,nice n friendly people,orang yang baik dan ramah,"['orang', '', 'baik', '', 'ramah']",orang  baik  ramah,Positive
https://lh3.googleusercontent.com/a/ACg8ocKU0cCrSeiJp8_XLE0nnV2rXn51sN8_fGbXaNWX2Z1V7-4miS1x=w72-h72-p-rp-mo-ba4-br100,Raymond Agus Anantawira (Bang Raiiy),Google,a year ago on,"the place is clean, great...",Wisma Tamu UKSW,the place is clean great,Tempatnya Bersih Hebat,"['tempat', 'bersih', 'hebat']",tempat bersih hebat,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXvpt21pdDbm3U1bQALyRWUAjX9Xj1T9qzTQKopONlayV8oM0yn=w72-h72-p-rp-mo-ba4-br100,Ayudhia R Wijaya,Google,7 years ago on,The place is dirty. The food is not delicious.,Wisma Tamu UKSW,the place is dirty the food is not delicious,"Tempatnya kotor, makanannya tidak enak","['tempat', 'kotor', 'makan', '', 'enak']",tempat kotor makan  enak,Negative
https://lh3.googleusercontent.com/a/ACg8ocKENUAllBGQ9C5ixdWDQTpGCjD1H5YVkY6FswYd7V3hFXqyZg=w72-h72-p-rp-mo-ba4-br100,Koko Belux,Google,3 years ago on,Got a room for around 200...,Wisma Tamu UKSW,got a room for around,Punya kamar untuk sekitar,"['punya', 'kamar', '', '']",punya kamar  ,Neutral
